Gene_symbol,Count,Proportion(%)
FAM53C,13,0.0014
FHIP1B,13,0.0014
GTF3C5,13,0.0014
OR8J1,13,0.0014
C1orf122,13,0.0014
LAPTM5,13,0.0014
NCAPG2,13,0.0014
SMNDC1,13,0.0014
TMEM236,13,0.0014
ZBBX,13,0.0014
CDC42BPB,13,0.0014
CHL1,13,0.0014
DBX2,13,0.0014
LMBRD2,13,0.0014
AKT3,13,0.0014
PRLR,13,0.0014
ANXA8,13,0.0014
SLC46A1,13,0.0014
TAS2R1,13,0.0014
ARX,13,0.0014
KCNB1,13,0.0014
ILF3,13,0.0014
CADM4,13,0.0014
PAN3,13,0.0014
PARP6,13,0.0014
UBTFL1,13,0.0014
RALGAPB,13,0.0014
VN1R4,13,0.0014
NCOR2,13,0.0014
CACNA1A,13,0.0014
TPX2,13,0.0014
SLC23A2,13,0.0014
SPATA31C1,13,0.0014
MUC13,13,0.0014
RRP12,13,0.0014
FOXA1,13,0.0014
H3-3B,13,0.0014
LAMA2,13,0.0014
PPP4R3A,13,0.0014
SELE,13,0.0014
MTA2,13,0.0014
SAXO4,13,0.0014
TBX4,13,0.0014
ZNF688,13,0.0014
POU3F3,13,0.0014
PCDH17,13,0.0014
NLRC5,13,0.0014
PIKFYVE,13,0.0014
ZC2HC1B,13,0.0014
DCLRE1C,13,0.0014
ASF1A,13,0.0014
GTF3C2,13,0.0014
SLC39A6,13,0.0014
FOXF2,13,0.0014
SLC23A1,13,0.0014
IRF4,13,0.0014
CREBRF,13,0.0014
MAG,13,0.0014
FOXD3,13,0.0014
CCDC62,13,0.0014
ZNF578,13,0.0014
TAS2R19,13,0.0014
MEOX2,13,0.0014
HOXA13,13,0.0014
DOCK11,13,0.0014
VANGL2,13,0.0014
OSBPL6,13,0.0014
KRT12,13,0.0014
CIR1,13,0.0014
FOXP4,13,0.0014
MDGA1,13,0.0014
PSMC2,13,0.0014
OR7G2,13,0.0014
GABPA,13,0.0014
SLC44A4,13,0.0014
OLIG2,13,0.0014
MIOS,13,0.0014
PKN2,13,0.0014
F13B,13,0.0014
CSF2RB,13,0.0014
CACNG2,13,0.0014
EFCAB14,13,0.0014
TAL1,13,0.0014
SLC17A8,13,0.0014
ZNF80,13,0.0014
BICC1,13,0.0014
OR52N5,13,0.0014
RUNX2,13,0.0014
BARHL2,13,0.0014
SMARCC1,13,0.0014
TMEM151B,13,0.0014
CERKL,13,0.0014
PWWP2A,13,0.0014
CAND1,13,0.0014
BRSK2,13,0.0014
PTCH2,13,0.0014
RRBP1,13,0.0014
CH25H,13,0.0014
MARCHF5,13,0.0014
KLF14,13,0.0014
SULT1A4,13,0.0014
FERMT3,13,0.0014
STIM2,13,0.0014
MPP1,13,0.0014
COL23A1,13,0.0014
IGKV1-37,13,0.0014
TMEM215,13,0.0014
DISC1,13,0.0014
SMR3A,13,0.0014
EGFL6,13,0.0014
PPM1G,13,0.0014
PCBP1,13,0.0014
USP17L27,13,0.0014
NBPF6,13,0.0014
SYDE1,13,0.0014
PNRC1,13,0.0014
TET2,13,0.0014
CENPE,13,0.0014
UBE2Q1,13,0.0014
DAXX,13,0.0014
IL20RA,13,0.0014
SIN3A,13,0.0014
SLC5A11,13,0.0014
MID1,13,0.0014
OR8B4,13,0.0014
GP1BB,13,0.0014
CLDN5,13,0.0014
AKAP8L,13,0.0014
C12orf50,13,0.0014
BSN,13,0.0014
DYNLL1,13,0.0014
FOS,13,0.0014
BTBD18,13,0.0014
ZNF207,13,0.0014
ZFP36,13,0.0014
LARP1,13,0.0014
RSF1,13,0.0014
OR12D3,13,0.0014
SLC17A4,13,0.0014
HS6ST2,13,0.0014
IRF9,13,0.0014
NUP205,13,0.0014
PLGLB1,13,0.0014
SALL4,13,0.0014
DDIT4,13,0.0014
AOAH,13,0.0014
HOOK3,13,0.0014
PIK3R6,13,0.0014
CXCR3,13,0.0014
ETV3,13,0.0014
COL19A1,13,0.0014
ADRA1A,13,0.0014
HOXB8,13,0.0014
ADGRA2,13,0.0014
C19orf67,13,0.0014
MAK,13,0.0014
GRB10,13,0.0014
DOC2B,13,0.0014
ACVR2B,13,0.0014
BRD2,13,0.0014
FUBP3,13,0.0014
TEAD3,13,0.0014
SCUBE3,13,0.0014
SLC7A2,12,0.0013
TAAR1,12,0.0013
ECHDC1,12,0.0013
TCEAL3,12,0.0013
TMEM164,12,0.0013
TRPC5OS,12,0.0013
PDAP1,12,0.0013
DBF4,12,0.0013
CD320,12,0.0013
MARCHF2,12,0.0013
ZNF414,12,0.0013
SMC6,12,0.0013
WDR44,12,0.0013
SPATA12,12,0.0013
RBM34,12,0.0013
PLEKHG6,12,0.0013
GPRASP2,12,0.0013
IRF5,12,0.0013
IQCK,12,0.0013
FGF8,12,0.0013
KCNAB2,12,0.0013
RNF207,12,0.0013
SMIM14,12,0.0013
NIPAL1,12,0.0013
RBBP6,12,0.0013
PRM1,12,0.0013
DEFB107B,12,0.0013
TSC22D2,12,0.0013
TRIP11,12,0.0013
ISL2,12,0.0013
CD34,12,0.0013
TSPAN3,12,0.0013
DNAJC5,12,0.0013
SPOCK2,12,0.0013
SYNPO2L,12,0.0013
ZFP64,12,0.0013
NPIPA5,12,0.0013
ACVR1C,12,0.0013
U2AF1L4,12,0.0013
GPR171,12,0.0013
MFSD1,12,0.0013
CEP70,12,0.0013
TGOLN2,12,0.0013
CACNG4,12,0.0013
TUFT1,12,0.0013
FIG4,12,0.0013
TLCD3B,12,0.0013
COP1,12,0.0013
CCDC185,12,0.0013
PROM2,12,0.0013
PROKR1,12,0.0013
SIX3,12,0.0013
ING2,12,0.0013
AATK,12,0.0013
KMT5B,12,0.0013
BHLHE22,12,0.0013
OR2B11,12,0.0013
PCNP,12,0.0013
ZFPL1,12,0.0013
SP7,12,0.0013
DNAJC1,12,0.0013
MATN2,12,0.0013
UBIAD1,12,0.0013
PKNOX2,12,0.0013
FKBP8,12,0.0013
LPAR2,12,0.0013
ZNF627,12,0.0013
MKS1,12,0.0013
TLE3,12,0.0013
TMEM125,12,0.0013
CDH6,12,0.0013
SUB1,12,0.0013
PRKD1,12,0.0013
CDK2AP1,12,0.0013
MUC4,12,0.0013
NUP58,12,0.0013
TMEM102,12,0.0013
KRT83,12,0.0013
STIL,12,0.0013
LRRC25,12,0.0013
FCGR2B,12,0.0013
CDH15,12,0.0013
PSAPL1,12,0.0013
NIBAN2,12,0.0013
C16orf46,12,0.0013
AMFR,12,0.0013
PAGR1,12,0.0013
LUC7L2,12,0.0013
MS4A10,12,0.0013
BTG3,12,0.0013
PALLD,12,0.0013
KTN1,12,0.0013
SNRPD1,12,0.0013
MBD2,12,0.0013
PROKR2,12,0.0013
EMX1,12,0.0013
FLT3,12,0.0013
RNF19B,12,0.0013
MYT1L,12,0.0013
NR3C2,12,0.0013
CBX2,12,0.0013
SSBP3,12,0.0013
SLC25A21,12,0.0013
ADNP2,12,0.0013
ADGRL1,12,0.0013
EIF3G,12,0.0013
ADRA1D,12,0.0013
LAMA3,12,0.0013
SLC2A3,12,0.0013
TAS2R10,12,0.0013
CRB2,12,0.0013
SYNGAP1,12,0.0013
C7,12,0.0013
HDAC7,12,0.0013
HLF,12,0.0013
MON1A,12,0.0013
PDIK1L,12,0.0013
PPP6R2,12,0.0013
SBF1,12,0.0013
RPAP1,12,0.0013
SMC1A,12,0.0013
PAGE2B,12,0.0013
SLC25A15,12,0.0013
SDC1,12,0.0013
KLF1,12,0.0013
OR7C1,12,0.0013
PCDHB9,12,0.0013
EIF2AK2,12,0.0013
GNRHR,12,0.0013
MLLT6,12,0.0013
MBD4,12,0.0013
AUNIP,12,0.0013
EIF5,12,0.0013
OR2AE1,12,0.0013
C6orf132,12,0.0013
MYOM3,12,0.0013
SASH3,12,0.0013
COL1A2,12,0.0013
CCDC27,12,0.0013
TGIF2LY,12,0.0013
NPHP4,12,0.0013
ZNF644,12,0.0013
ZFP36L2,12,0.0013
PCDHGC5,12,0.0013
TRAM2,12,0.0013
UBQLN4,12,0.0013
CCDC22,12,0.0013
FAM229A,12,0.0013
SQLE,12,0.0013
EFR3B,12,0.0013
OR51B2,12,0.0013
VAX1,12,0.0013
CKAP2,12,0.0013
PHF20L1,12,0.0013
CDK14,12,0.0013
LRRC53,12,0.0013
NPY5R,12,0.0013
PPIH,12,0.0013
CARD11,12,0.0013
BRINP3,12,0.0013
PRAG1,12,0.0013
REEP4,12,0.0013
GPS2,12,0.0013
WEE2,12,0.0013
TP53AIP1,12,0.0013
OR13C8,12,0.0013
OR10Z1,12,0.0013
ZFAND5,12,0.0013
HS1BP3,12,0.0013
PCDHAC2,12,0.0013
PITX1,12,0.0013
YIPF6,12,0.0013
TMEM131,12,0.0013
ANKRD63,12,0.0013
FBN2,12,0.0013
SNCAIP,12,0.0013
TBC1D15,12,0.0013
ZC3H10,12,0.0013
TAC3,12,0.0013
OR6C65,12,0.0013
KRT16,12,0.0013
KRT17,12,0.0013
EIF4ENIF1,12,0.0013
CDC42EP2,12,0.0013
CDH5,12,0.0013
LATS2,12,0.0013
TAAR9,12,0.0013
SWT1,12,0.0013
COL15A1,12,0.0013
UNC5C,12,0.0013
LAMC3,12,0.0013
PBX2,12,0.0013
TMEM191B,12,0.0013
KCNK6,12,0.0013
APBB1IP,12,0.0013
SPOCK1,12,0.0013
TLE5,12,0.0013
FBH1,12,0.0013
HOOK1,12,0.0013
TMEM35A,12,0.0013
SCD,12,0.0013
TM9SF3,12,0.0013
PTCHD1,12,0.0013
DRGX,12,0.0013
SCML2,12,0.0013
H1-0,12,0.0013
GRK3,12,0.0013
C22orf31,12,0.0013
CDHR1,12,0.0013
GPAT2,12,0.0013
CCDC47,12,0.0013
TMEM132A,12,0.0013
DENND5B,12,0.0013
HOXA2,12,0.0013
TM7SF3,12,0.0013
CD163L1,12,0.0013
ARHGAP30,12,0.0013
ZBTB7B,12,0.0013
DCC,12,0.0013
PSMC4,12,0.0013
DEF6,12,0.0013
TDRD10,12,0.0013
TAPBP,12,0.0013
RHNO1,12,0.0013
SLC22A4,12,0.0013
HSFX3,12,0.0013
ZNF25,12,0.0013
SLC39A8,12,0.0013
CCDC154,12,0.0013
CDH26,12,0.0013
KDM4C,12,0.0013
YAF2,12,0.0013
NFYA,12,0.0013
ZFC3H1,12,0.0013
TMEM179B,12,0.0013
ANTXR2,12,0.0013
PAK1,12,0.0013
TRIM49D1,12,0.0013
BACE1,12,0.0013
DSCAML1,12,0.0013
BCL11A,11,0.0012
FOXJ2,11,0.0012
MTA3,11,0.0012
GATAD2A,11,0.0012
SCNN1D,11,0.0012
STK38,11,0.0012
PTK7,11,0.0012
PLAC1,11,0.0012
SMIM10,11,0.0012
OR13H1,11,0.0012
JUND,11,0.0012
SNAI3,11,0.0012
MTF2,11,0.0012
USP51,11,0.0012
TAFAZZIN,11,0.0012
INSIG2,11,0.0012
FOXC2,11,0.0012
CD99L2,11,0.0012
GPRIN1,11,0.0012
ZNF354A,11,0.0012
POLR1B,11,0.0012
AXL,11,0.0012
SKP1,11,0.0012
NIPA2,11,0.0012
IGKV1D-39,11,0.0012
CDH3,11,0.0012
OR6N1,11,0.0012
OR2S2,11,0.0012
AGAP3,11,0.0012
TAS2R43,11,0.0012
DCBLD1,11,0.0012
EPC2,11,0.0012
OR1E2,11,0.0012
CDC42EP4,11,0.0012
MARCHF11,11,0.0012
ADAD2,11,0.0012
C4orf19,11,0.0012
CHFR,11,0.0012
USPL1,11,0.0012
FRY,11,0.0012
ERH,11,0.0012
KIF5A,11,0.0012
NFATC4,11,0.0012
SMIM17,11,0.0012
GPR139,11,0.0012
SLC6A2,11,0.0012
SULT1A3,11,0.0012
TAS2R3,11,0.0012
FOXO1,11,0.0012
TNFRSF19,11,0.0012
RHOA,11,0.0012
DLX3,11,0.0012
VWA5B2,11,0.0012
ENTPD3,11,0.0012
SLC6A6,11,0.0012
CMTM6,11,0.0012
KLF17,11,0.0012
NUP153,11,0.0012
C18orf54,11,0.0012
RSRP1,11,0.0012
NRAP,11,0.0012
ZNF793,11,0.0012
USP17L18,11,0.0012
OR8D4,11,0.0012
C11orf58,11,0.0012
SESTD1,11,0.0012
SOGA3,11,0.0012
KIF21B,11,0.0012
EDDM13,11,0.0012
FAM227B,11,0.0012
NISCH,11,0.0012
RFT1,11,0.0012
LNP1,11,0.0012
WWC1,11,0.0012
TMEM87A,11,0.0012
CEP295,11,0.0012
CD37,11,0.0012
IMPDH1,11,0.0012
PROX1,11,0.0012
CSNK2A1,11,0.0012
ARL8B,11,0.0012
TEAD1,11,0.0012
NELL1,11,0.0012
RPS6KA4,11,0.0012
OR9Q2,11,0.0012
SOX13,11,0.0012
ANO3,11,0.0012
AFAP1L2,11,0.0012
HMMR,11,0.0012
SLC6A15,11,0.0012
SPATA32,11,0.0012
NAB2,11,0.0012
MPEG1,11,0.0012
DNAJB7,11,0.0012
DBX1,11,0.0012
SLC43A3,11,0.0012
TCERG1L,11,0.0012
CFAP221,11,0.0012
BRCC3,11,0.0012
UTS2,11,0.0012
MEIS2,11,0.0012
ADGRB3,11,0.0012
KIRREL1,11,0.0012
SCEL,11,0.0012
KSR2,11,0.0012
NIN,11,0.0012
CSDE1,11,0.0012
MAP2K7,11,0.0012
PROS1,11,0.0012
C5orf63,11,0.0012
SDC2,11,0.0012
KCNV1,11,0.0012
UBQLN2,11,0.0012
SPIN4,11,0.0012
RGP1,11,0.0012
OR2K2,11,0.0012
CCDC166,11,0.0012
NOC3L,11,0.0012
TACC1,11,0.0012
ST18,11,0.0012
EXOC1,11,0.0012
POLR2B,11,0.0012
IL2RG,11,0.0012
ABCB7,11,0.0012
KAZN,11,0.0012
COL11A1,11,0.0012
ACTN1,11,0.0012
SIN3B,11,0.0012
KIRREL3,11,0.0012
CTAG2,11,0.0012
MT-ND4,11,0.0012
RNF145,11,0.0012
SUSD5,11,0.0012
MMP16,11,0.0012
MIS18BP1,11,0.0012
REEP3,11,0.0012
ZNF610,11,0.0012
SALL3,11,0.0012
C6,11,0.0012
UBR3,11,0.0012
PRPH,11,0.0012
STK38L,11,0.0012
TAS2R20,11,0.0012
KIFC1,11,0.0012
CBX5,11,0.0012
BCL2L13,11,0.0012
AMBRA1,11,0.0012
PSMC3,11,0.0012
SGSM1,11,0.0012
PSMC1,11,0.0012
PIP5K1B,11,0.0012
PPM1D,11,0.0012
BCAS3,11,0.0012
OR11H6,11,0.0012
SNAPC4,11,0.0012
STAT5B,11,0.0012
XPA,11,0.0012
FCRL4,11,0.0012
LZTS3,11,0.0012
ZNF677,11,0.0012
ZNF32,11,0.0012
IL13RA1,11,0.0012
VSIG1,11,0.0012
ARMCX2,11,0.0012
IGDCC4,11,0.0012
MYZAP,11,0.0012
ARFGAP1,11,0.0012
POTEB3,11,0.0012
U2SURP,11,0.0012
CES1,11,0.0012
FAM149B1,11,0.0012
SBK1,11,0.0012
DYRK3,11,0.0012
SLC2A9,11,0.0012
FFAR2,11,0.0012
CXXC5,11,0.0012
CDK2AP2,11,0.0012
CDH18,11,0.0012
C17orf113,11,0.0012
SP6,11,0.0012
MARCKS,11,0.0012
LIN28B,11,0.0012
ZC3H11C,11,0.0012
ADGRL4,11,0.0012
COL24A1,11,0.0012
OR7E24,11,0.0012
MFAP3,11,0.0012
STRIP1,11,0.0012
PCDHGB7,11,0.0012
UBE2K,11,0.0012
CAMKK1,11,0.0012
DOP1A,11,0.0012
TMEM225B,11,0.0012
VGF,11,0.0012
ESX1,11,0.0012
LRP11,11,0.0012
KRT28,11,0.0012
NUFIP2,11,0.0012
AMY1C,11,0.0012
DPF2,11,0.0012
INO80B,11,0.0012
OR2G3,11,0.0012
RXFP3,11,0.0012
EGFLAM,11,0.0012
ABHD8,11,0.0012
TRIR,11,0.0012
SCIMP,11,0.0012
METTL16,11,0.0012
FAM91A1,11,0.0012
ERAS,11,0.0012
MAFF,11,0.0012
MARCHF4,11,0.0012
CILK1,11,0.0012
C9orf78,11,0.0012
PCSK1N,11,0.0012
CDK16,11,0.0012
SCAMP1,11,0.0012
MBTPS2,11,0.0012
EIF5B,11,0.0012
ASXL2,11,0.0012
ADGRG7,11,0.0012
MCAM,11,0.0012
BSX,11,0.0012
OR8B12,11,0.0012
BARX1,11,0.0012
SLC35F2,11,0.0012
RPS25,11,0.0012
FAM107B,11,0.0012
MTNR1A,10,0.0011
ZAR1,10,0.0011
SAMD4B,10,0.0011
ATF1,10,0.0011
A1BG,10,0.0011
CDH23,10,0.0011
NPFFR1,10,0.0011
SETX,10,0.0011
MAPK4,10,0.0011
SPIB,10,0.0011
PDE4A,10,0.0011
EPOR,10,0.0011
PPP1R10,10,0.0011
HLA-E,10,0.0011
HMX3,10,0.0011
TMEM174,10,0.0011
DROSHA,10,0.0011
FYB1,10,0.0011
IFNLR1,10,0.0011
PAPPA2,10,0.0011
THOC1,10,0.0011
PTPRM,10,0.0011
KDM5D,10,0.0011
ISL1,10,0.0011
SUDS3,10,0.0011
ZC3H8,10,0.0011
KLF3,10,0.0011
MFSD4A,10,0.0011
PKD1L3,10,0.0011
TFDP1,10,0.0011
PIMREG,10,0.0011
FAM133A,10,0.0011
DACH1,10,0.0011
APOL4,10,0.0011
FAM217A,10,0.0011
FBLN2,10,0.0011
TMEM201,10,0.0011
LPAR3,10,0.0011
SLC8B1,10,0.0011
SLC52A1,10,0.0011
OR9A4,10,0.0011
ANXA4,10,0.0011
SLC38A3,10,0.0011
RASSF1,10,0.0011
RBM15B,10,0.0011
VRK2,10,0.0011
OR7G3,10,0.0011
OR7D2,10,0.0011
TSPAN6,10,0.0011
STPG3,10,0.0011
ANKRD13C,10,0.0011
TLX1,10,0.0011
IGSF23,10,0.0011
RIMS4,10,0.0011
OR1G1,10,0.0011
SLC41A1,10,0.0011
IL23R,10,0.0011
PITX3,10,0.0011
LTBP1,10,0.0011
NPIPB2,10,0.0011
GSG1L2,10,0.0011
OR2A2,10,0.0011
SOX6,10,0.0011
GPR107,10,0.0011
TSPY10,10,0.0011
CEND1,10,0.0011
VEZT,10,0.0011
SMAP1,10,0.0011
HSPG2,10,0.0011
PLXND1,10,0.0011
OR51E1,10,0.0011
CCDC39,10,0.0011
TPRX2,10,0.0011
SHBG,10,0.0011
VSIG10L,10,0.0011
ZNF66,10,0.0011
PRKCE,10,0.0011
ETV2,10,0.0011
DPF1,10,0.0011
PSMC6,10,0.0011
NLK,10,0.0011
UBOX5,10,0.0011
IGDCC3,10,0.0011
DLX2,10,0.0011
FAM20A,10,0.0011
DENND4B,10,0.0011
SLC35A4,10,0.0011
KIAA2013,10,0.0011
ARMCX4,10,0.0011
IFT74,10,0.0011
CCDC17,10,0.0011
TAF1L,10,0.0011
GZF1,10,0.0011
TMC6,10,0.0011
PRPF38B,10,0.0011
KRT31,10,0.0011
ATXN2L,10,0.0011
CYLD,10,0.0011
CETP,10,0.0011
SNORC,10,0.0011
HTR2B,10,0.0011
TEX38,10,0.0011
E2F3,10,0.0011
ATAD5,10,0.0011
FOCAD,10,0.0011
IL12RB2,10,0.0011
APOL6,10,0.0011
INSIG1,10,0.0011
MNX1,10,0.0011
OGFRL1,10,0.0011
CEP162,10,0.0011
ARHGAP36,10,0.0011
FXR1,10,0.0011
DMPK,10,0.0011
LRRC4,10,0.0011
TMEM248,10,0.0011
FZR1,10,0.0011
NPTN,10,0.0011
ZBTB41,10,0.0011
GRIPAP1,10,0.0011
DGKK,10,0.0011
LSM12,10,0.0011
KRT19,10,0.0011
ZNF449,10,0.0011
ATP13A4,10,0.0011
SYNPO2,10,0.0011
TMEM229A,10,0.0011
PARD6A,10,0.0011
GSDMC,10,0.0011
SNRPA1,10,0.0011
UNCX,10,0.0011
OR1E1,10,0.0011
CD93,10,0.0011
SLC13A2,10,0.0011
KCNQ3,10,0.0011
PDE4B,10,0.0011
KIAA1755,10,0.0011
GPR82,10,0.0011
RBBP4,10,0.0011
GDPD4,10,0.0011
GRK1,10,0.0011
OR5AK2,10,0.0011
RUNX3,10,0.0011
CDKL3,10,0.0011
PAX5,10,0.0011
KDM2A,10,0.0011
CD47,10,0.0011
SLC25A38,10,0.0011
ERVMER34-1,10,0.0011
SCAF1,10,0.0011
MAPKAPK5,10,0.0011
ANTXR1,10,0.0011
SLC25A28,10,0.0011
TAAR5,10,0.0011
ZNF763,10,0.0011
PSD3,10,0.0011
FIBP,10,0.0011
RGR,10,0.0011
MICB,10,0.0011
SLC16A6,10,0.0011
KRT38,10,0.0011
FOXD4L6,10,0.0011
USP50,10,0.0011
GABPB1,10,0.0011
ADAM10,10,0.0011
ZBTB47,10,0.0011
RNF38,10,0.0011
ARHGAP20,10,0.0011
MS4A18,10,0.0011
SMAD9,10,0.0011
CLSTN3,10,0.0011
EVX2,10,0.0011
SLC25A47,10,0.0011
ZNF717,10,0.0011
PTPRCAP,10,0.0011
KRT33A,10,0.0011
MTF1,10,0.0011
KRT14,10,0.0011
OR13C4,10,0.0011
LPAR1,10,0.0011
FEV,10,0.0011
RFX6,10,0.0011
IQCE,10,0.0011
MLLT10,10,0.0011
NANOS1,10,0.0011
XKR5,10,0.0011
NPIPA1,10,0.0011
GSG1L,10,0.0011
POF1B,10,0.0011
CIP2A,10,0.0011
GMEB2,10,0.0011
HOXC13,10,0.0011
COL16A1,10,0.0011
PRAC2,10,0.0011
SBNO1,10,0.0011
BLTP3B,10,0.0011
C12orf42,10,0.0011
FOXM1,10,0.0011
NUAK1,10,0.0011
PPP1R3F,10,0.0011
TECPR1,10,0.0011
MID2,10,0.0011
GPBAR1,10,0.0011
DACT1,10,0.0011
HLX,10,0.0011
DCST1,10,0.0011
SLC37A2,10,0.0011
PARM1,10,0.0011
OR2M4,10,0.0011
ELOC,10,0.0011
SLC25A37,10,0.0011
LRRC37A,10,0.0011
HUNK,10,0.0011
SPIRE1,10,0.0011
KRT81,10,0.0011
SINHCAF,10,0.0011
VIRMA,10,0.0011
UBR5,10,0.0011
NEUROD6,10,0.0011
KBTBD2,10,0.0011
ARNT2,10,0.0011
NCOA2,10,0.0011
SPANXN2,10,0.0011
EPS15L1,10,0.0011
MMP23B,10,0.0011
KIF20B,10,0.0011
AKAP6,10,0.0011
CCDC198,10,0.0011
MIGA2,10,0.0011
GJC1,10,0.0011
PKNOX1,10,0.0011
SIK1,10,0.0011
TCEAL4,10,0.0011
CACTIN,10,0.0011
ACTN4,10,0.0011
DIPK2B,10,0.0011
DAG1,10,0.0011
SYBU,10,0.0011
KCTD5,10,0.0011
FAIM,10,0.0011
BARHL1,10,0.0011
CAMSAP1,10,0.0011
C9,10,0.0011
CXXC1,10,0.0011
SHCBP1L,10,0.0011
OR51A7,9,0.001
SMIM9,9,0.001
SPRY3,9,0.001
OR56A3,9,0.001
YLPM1,9,0.001
C1orf174,9,0.001
PATZ1,9,0.001
OR6T1,9,0.001
CUL5,9,0.001
TMEM232,9,0.001
SLCO1A2,9,0.001
CEBPB,9,0.001
SLC25A4,9,0.001
LPP,9,0.001
ZNF609,9,0.001
SENP7,9,0.001
GOLGA6L10,9,0.001
CEBPZ,9,0.001
GPRASP3,9,0.001
SRSF11,9,0.001
GPR45,9,0.001
C3AR1,9,0.001
PHF13,9,0.001
ZNF99,9,0.001
ZNF254,9,0.001
GPR42,9,0.001
ZNF385D,9,0.001
PHAX,9,0.001
AUTS2,9,0.001
KIAA1549,9,0.001
ARNT,9,0.001
PLXNB3,9,0.001
LHX4,9,0.001
RPS6KA2,9,0.001
NCAPD3,9,0.001
SLC25A14,9,0.001
MBD1,9,0.001
GJA10,9,0.001
ULK4,9,0.001
ESYT3,9,0.001
TMEM185A,9,0.001
FCGR1A,9,0.001
FBXO46,9,0.001
PTBP2,9,0.001
CASC3,9,0.001
RBM15,9,0.001
TPM1,9,0.001
NEUROD2,9,0.001
LDLRAD3,9,0.001
MLC1,9,0.001
ZNF341,9,0.001
OR2T35,9,0.001
DDX3Y,9,0.001
RASGRP4,9,0.001
ZFAND3,9,0.001
TLCD4,9,0.001
GAB3,9,0.001
DSC3,9,0.001
CDH7,9,0.001
DCAF5,9,0.001
CDHR4,9,0.001
RBM5,9,0.001
STIMATE,9,0.001
TMEM158,9,0.001
LIMD1,9,0.001
ZNF777,9,0.001
CPXCR1,9,0.001
SERINC1,9,0.001
TSHZ1,9,0.001
PSEN1,9,0.001
SLC2A5,9,0.001
CELF5,9,0.001
ARMH4,9,0.001
STMP1,9,0.001
TMEM178B,9,0.001
TAS2R5,9,0.001
FBXO21,9,0.001
ADRA2B,9,0.001
TRHR,9,0.001
PPP3R1,9,0.001
IP6K1,9,0.001
MYRF,9,0.001
C2CD4C,9,0.001
TRAF3IP3,9,0.001
CBX7,9,0.001
IKBIP,9,0.001
CAMKK2,9,0.001
RAN,9,0.001
OR10A7,9,0.001
RASAL3,9,0.001
SNX31,9,0.001
SLCO6A1,9,0.001
SLC39A5,9,0.001
RCOR1,9,0.001
MORC3,9,0.001
ADCYAP1R1,9,0.001
LHX3,9,0.001
ZNF519,9,0.001
LHFPL7,9,0.001
SLC66A2,9,0.001
BAG6,9,0.001
MC1R,9,0.001
INA,9,0.001
SLC2A7,9,0.001
OR7C2,9,0.001
PCNX4,9,0.001
TCEAL5,9,0.001
H2BW2,9,0.001
RPRD2,9,0.001
SLC7A1,9,0.001
HNRNPF,9,0.001
SPANXA2,9,0.001
CELSR2,9,0.001
DMRTA2,9,0.001
MFAP1,9,0.001
IKBKE,9,0.001
E2F7,9,0.001
UCP1,9,0.001
EFCAB13,9,0.001
SENP5,9,0.001
FGFRL1,9,0.001
THSD1,9,0.001
UTS2B,9,0.001
U2AF1,9,0.001
IL17RC,9,0.001
FUBP1,9,0.001
SPACA5B,9,0.001
GPR37L1,9,0.001
OR5D18,9,0.001
EIF5A,9,0.001
VAMP2,9,0.001
ATP1A1,9,0.001
KRTAP11-1,9,0.001
LRRIQ3,9,0.001
DNAI3,9,0.001
MRPL52,9,0.001
ARGLU1,9,0.001
OR6C68,9,0.001
TBX21,9,0.001
SARNP,9,0.001
HIC2,9,0.001
GFY,9,0.001
ELFN2,9,0.001
SNAPC2,9,0.001
TXNDC11,9,0.001
PROSER1,9,0.001
TRAF3IP2,9,0.001
HTR1D,9,0.001
FOXN3,9,0.001
PPP4R4,9,0.001
IRX4,9,0.001
IRX2,9,0.001
TMEM150C,9,0.001
FAM216A,9,0.001
RBMXL3,9,0.001
ZP2,9,0.001
FIGN,9,0.001
TAS2R30,9,0.001
GPR19,9,0.001
SLC25A27,9,0.001
OR2J1,9,0.001
KIF27,9,0.001
HNRNPK,9,0.001
TMEM184C,9,0.001
MIA3,9,0.001
TES,9,0.001
CPED1,9,0.001
ICAM4,9,0.001
SLC35A1,9,0.001
NALF2,9,0.001
REST,9,0.001
NTAQ1,9,0.001
PPRC1,9,0.001
MYT1,9,0.001
SPOP,9,0.001
GPRC5A,9,0.001
MBD6,9,0.001
SYP,9,0.001
PNPLA7,9,0.001
OR10K2,9,0.001
SSTR4,9,0.001
GNRH2,9,0.001
CNTNAP4,9,0.001
KAT6B,9,0.001
KIFC3,9,0.001
IL32,9,0.001
NUDT21,9,0.001
RELA,9,0.001
DYRK1B,9,0.001
DENND2B,9,0.001
TBC1D3I,9,0.001
HMGB3,9,0.001
GPR50,9,0.001
RNF217,9,0.001
MAP3K4,9,0.001
ZNF551,9,0.001
C9orf131,9,0.001
FAM124A,9,0.001
RRAGB,9,0.001
PWWP3A,9,0.001
EYA3,9,0.001
LTV1,9,0.001
C3orf80,9,0.001
GPR63,9,0.001
ABCD3,9,0.001
BRPF3,9,0.001
TMEM104,9,0.001
GSN,9,0.001
PCDHGA12,9,0.001
ZNF20,9,0.001
LPCAT3,9,0.001
GPR89B,9,0.001
RORC,9,0.001
SLC22A24,9,0.001
SHOX2,9,0.001
TAS2R16,9,0.001
FNDC10,9,0.001
