Gene_symbol,Count,Proportion(%)
DAAM2,985,0.0129
TTLL4,984,0.0129
CLSPN,984,0.0129
SLC24A1,984,0.0129
EIF3A,984,0.0129
PCDHGA2,983,0.0129
MEI1,983,0.0129
LEMD3,982,0.0129
CPS1,982,0.0129
RIN3,982,0.0129
TMPRSS15,981,0.0129
KCNQ1,981,0.0129
HK3,981,0.0129
VWA3A,981,0.0129
TBCD,980,0.0129
CAPN3,980,0.0129
CAMTA2,979,0.0129
NTRK1,979,0.0129
CLIP1,979,0.0129
FAM135A,979,0.0129
NCOA2,978,0.0128
MAST1,978,0.0128
ATAD2,978,0.0128
TRAP1,977,0.0128
PCDHB11,977,0.0128
PCDHA1,977,0.0128
WDR7,976,0.0128
ZFPM1,976,0.0128
TSC22D1,976,0.0128
NLRP4,976,0.0128
JPH3,976,0.0128
PCDHGA8,976,0.0128
CRIM1,975,0.0128
ATG9B,975,0.0128
APOBR,975,0.0128
THSD4,975,0.0128
ZEB2,975,0.0128
TCF3,975,0.0128
FARP1,974,0.0128
TOPBP1,974,0.0128
ATP8B4,974,0.0128
ANKRD50,974,0.0128
SPECC1,974,0.0128
ERBB3,974,0.0128
CNTNAP3,972,0.0128
CAMSAP3,972,0.0128
CDH3,971,0.0128
EGF,971,0.0128
CSF1R,971,0.0128
FAN1,971,0.0128
SH3PXD2A,971,0.0128
SEC31B,970,0.0127
NLRP7,970,0.0127
MED12,970,0.0127
FLT1,970,0.0127
WDR62,969,0.0127
TSHZ1,969,0.0127
MAGI3,969,0.0127
XDH,969,0.0127
MYO1A,968,0.0127
KANK4,968,0.0127
EPHA1,968,0.0127
RBM19,967,0.0127
SHROOM2,967,0.0127
RNF31,967,0.0127
COG1,967,0.0127
ATP2A1,967,0.0127
POTEE,966,0.0127
SREBF2,966,0.0127
JAK3,964,0.0127
AFF3,964,0.0127
MFN2,964,0.0127
ITPKB,964,0.0127
QARS1,963,0.0127
VPS8,963,0.0127
ABCC4,963,0.0127
SKI,963,0.0127
KIF17,963,0.0127
TSHZ2,963,0.0127
ARHGAP5,963,0.0127
RAPH1,962,0.0126
PLA2G4B,962,0.0126
NRCAM,962,0.0126
ABL1,962,0.0126
PITPNM1,960,0.0126
PLEKHG4,960,0.0126
SLC34A3,960,0.0126
MYO1E,960,0.0126
ERBB4,960,0.0126
PCDHGB1,959,0.0126
MAP3K19,959,0.0126
JUP,958,0.0126
POGZ,958,0.0126
CHD4,958,0.0126
WWC2,958,0.0126
ZFHX4,958,0.0126
HEPHL1,958,0.0126
ATP7A,958,0.0126
CCDC7,957,0.0126
ATP1A4,957,0.0126
ADGRB1,957,0.0126
KIF15,957,0.0126
KCNQ3,956,0.0126
THBS2,956,0.0126
C16orf96,955,0.0125
TCIRG1,955,0.0125
CDK12,955,0.0125
MCTP2,955,0.0125
PDZRN4,955,0.0125
CATSPERG,954,0.0125
PCDHGA3,954,0.0125
BTBD7,953,0.0125
PLCB2,953,0.0125
HEATR4,953,0.0125
WASHC5,953,0.0125
HLA-C,953,0.0125
MINAR1,952,0.0125
AP3B1,952,0.0125
MAP3K9,951,0.0125
PCDHA13,950,0.0125
PDE3A,950,0.0125
GREB1L,950,0.0125
RAD54L2,950,0.0125
ITGA10,950,0.0125
AMZ1,950,0.0125
PLD2,949,0.0125
MIS18BP1,949,0.0125
INVS,948,0.0125
CDCA2,948,0.0125
DIP2B,948,0.0125
SUCO,948,0.0125
PCDH17,948,0.0125
INO80,948,0.0125
SALL4,948,0.0125
CTDP1,947,0.0124
EPHA10,947,0.0124
NOL8,946,0.0124
ERCC2,946,0.0124
CORIN,946,0.0124
SLC6A5,946,0.0124
DAB2IP,946,0.0124
LLGL1,945,0.0124
DENND5A,945,0.0124
CLEC16A,945,0.0124
NLRP14,944,0.0124
CSF2RB,944,0.0124
PCDHGB3,943,0.0124
HPS3,943,0.0124
PCDHB14,943,0.0124
ADAD2,943,0.0124
B4GALNT3,943,0.0124
SUN1,943,0.0124
DDX54,942,0.0124
CP,942,0.0124
PTPN14,942,0.0124
UBR2,941,0.0124
ADCY8,941,0.0124
PDE3B,939,0.0123
MMS22L,939,0.0123
EMILIN1,939,0.0123
MYO19,938,0.0123
SUSD2,938,0.0123
KANK2,938,0.0123
ANO8,938,0.0123
MYO5A,938,0.0123
PITPNM3,937,0.0123
SIK1,937,0.0123
CEP120,937,0.0123
GRIN2D,937,0.0123
ODAD2,937,0.0123
SYMPK,936,0.0123
AGBL5,936,0.0123
ATXN7,936,0.0123
CEL,935,0.0123
ATP8B1,935,0.0123
SAFB2,935,0.0123
KIAA0319,935,0.0123
PPFIBP2,935,0.0123
CHD1,935,0.0123
BMP2K,934,0.0123
MYLK3,934,0.0123
EPB41L3,934,0.0123
ITPRID1,933,0.0123
PMFBP1,933,0.0123
NOP14,933,0.0123
NOM1,933,0.0123
DNAAF5,932,0.0122
NOD1,932,0.0122
ANKRD27,931,0.0122
ZNF594,931,0.0122
CFAP57,931,0.0122
RAD51AP2,931,0.0122
SCAF8,930,0.0122
FBXO38,930,0.0122
ADGRG6,930,0.0122
PCDHB5,929,0.0122
PARP10,929,0.0122
SLC3A1,929,0.0122
TAS1R2,929,0.0122
MISP,929,0.0122
C7,928,0.0122
AP4E1,927,0.0122
ERN2,926,0.0122
ZNF808,926,0.0122
IL12RB2,926,0.0122
KDM2B,926,0.0122
PPP1R3A,925,0.0122
MAN2C1,925,0.0122
ENG,924,0.0121
PKD2,924,0.0121
CYFIP1,924,0.0121
SORCS1,923,0.0121
PCDHB16,923,0.0121
GRIP2,922,0.0121
TRAPPC10,922,0.0121
GLG1,922,0.0121
ATRN,922,0.0121
MCM4,922,0.0121
ZNF541,922,0.0121
GUCY2C,922,0.0121
HEATR6,922,0.0121
ESYT1,921,0.0121
ZNF628,921,0.0121
USP17L7,918,0.0121
ITIH6,918,0.0121
SREBF1,917,0.012
ACTN3,916,0.012
MCF2L2,916,0.012
SMC4,916,0.012
RIN2,916,0.012
RBM33,916,0.012
SEMA5A,915,0.012
DNAAF2,915,0.012
PLEKHN1,915,0.012
VWA5B1,915,0.012
CDH2,914,0.012
ARHGEF5,914,0.012
ZCCHC2,914,0.012
SH3BP4,914,0.012
FILIP1,913,0.012
AMBRA1,913,0.012
ANLN,913,0.012
GAS2L2,913,0.012
AFG2A,911,0.012
RPS6KC1,911,0.012
BCOR,910,0.012
NSD2,910,0.012
SLITRK5,910,0.012
PSD4,909,0.0119
DSEL,909,0.0119
ELAC2,908,0.0119
SYNPO2,908,0.0119
PDE6A,908,0.0119
GEN1,907,0.0119
NEXMIF,907,0.0119
JAK2,906,0.0119
SUGP2,906,0.0119
RANBP6,906,0.0119
SLC4A2,906,0.0119
SMTN,906,0.0119
INCENP,905,0.0119
LIG1,905,0.0119
RGS22,905,0.0119
USP17L2,905,0.0119
UBE3B,905,0.0119
TUT7,905,0.0119
ABCB1,904,0.0119
MAML2,904,0.0119
FAM184B,904,0.0119
HELB,904,0.0119
CNGB3,903,0.0119
DENND2B,903,0.0119
ADNP,903,0.0119
PRDM9,902,0.0118
TTF2,902,0.0118
LTK,902,0.0118
NRK,902,0.0118
DNA2,902,0.0118
CCDC136,901,0.0118
LRRC66,901,0.0118
PCDHGA1,901,0.0118
ANKRD35,901,0.0118
RFWD3,901,0.0118
ATRNL1,900,0.0118
CD101,900,0.0118
RASA1,900,0.0118
ZBTB40,900,0.0118
SLC4A3,900,0.0118
BICD2,899,0.0118
SYNRG,899,0.0118
CADPS,899,0.0118
ZBED4,899,0.0118
PCSK9,899,0.0118
PELP1,898,0.0118
GPRIN1,898,0.0118
PPP2R3A,897,0.0118
KDM3B,897,0.0118
SLC38A8,897,0.0118
VARS1,897,0.0118
ARHGEF12,897,0.0118
INSR,896,0.0118
ARHGAP29,896,0.0118
AARS2,896,0.0118
BMP1,896,0.0118
CADPS2,896,0.0118
PCDHGA12,896,0.0118
KIF5A,896,0.0118
ABCG5,895,0.0118
PLA2G4F,895,0.0118
ST18,895,0.0118
PCDHGA4,895,0.0118
TSHZ3,895,0.0118
GRIN3A,894,0.0117
CLMN,894,0.0117
ADCY6,894,0.0117
CFAP251,894,0.0117
TACC3,894,0.0117
ATP12A,894,0.0117
POTEJ,893,0.0117
TDRD9,893,0.0117
SPAG5,893,0.0117
ZNF845,893,0.0117
COL9A2,893,0.0117
FNDC3B,893,0.0117
WWC1,892,0.0117
MAML1,892,0.0117
USPL1,892,0.0117
SLC12A6,892,0.0117
PLK4,891,0.0117
ZNF644,891,0.0117
MAML3,891,0.0117
SGO2,891,0.0117
ABTB2,890,0.0117
CLCN2,890,0.0117
SEC14L5,890,0.0117
NOS1,890,0.0117
ADGRF1,890,0.0117
KDM3A,890,0.0117
SYDE2,890,0.0117
RTN3,890,0.0117
CARD6,889,0.0117
VPS18,889,0.0117
RABL6,889,0.0117
JPH2,889,0.0117
MOGS,889,0.0117
PCDHB6,888,0.0117
SEMA6A,888,0.0117
EPX,888,0.0117
LATS2,887,0.0117
NF2,887,0.0117
LIG4,887,0.0117
SORCS3,886,0.0116
SCUBE1,886,0.0116
TANGO6,886,0.0116
PTPRO,886,0.0116
RALGAPB,885,0.0116
ADGRE2,885,0.0116
SLC26A1,885,0.0116
DSG3,885,0.0116
NBPF12,885,0.0116
ICE2,884,0.0116
WDHD1,884,0.0116
NLRP9,884,0.0116
OSBPL5,883,0.0116
TGM6,883,0.0116
IARS2,882,0.0116
NOS2,882,0.0116
GATA2,882,0.0116
ITGA1,882,0.0116
ZKSCAN2,882,0.0116
LVRN,881,0.0116
SH3PXD2B,881,0.0116
CPED1,881,0.0116
PCDHAC1,881,0.0116
ANKLE2,881,0.0116
PCDH18,881,0.0116
ZNF341,880,0.0116
ADCY7,880,0.0116
EMILIN2,880,0.0116
ZNF254,880,0.0116
LRSAM1,880,0.0116
NOMO1,880,0.0116
FKBP15,880,0.0116
VWA5B2,879,0.0115
TRAK1,878,0.0115
SLC12A4,878,0.0115
C15orf39,878,0.0115
CDH16,878,0.0115
SCAF4,878,0.0115
IDUA,878,0.0115
PPP6R1,877,0.0115
WWOX,877,0.0115
CCDC150,876,0.0115
PKN3,876,0.0115
HLA-A,876,0.0115
TGM1,875,0.0115
ESPN,875,0.0115
LRIG2,875,0.0115
ALS2CL,874,0.0115
ZNF217,874,0.0115
CCAR2,874,0.0115
PPP1R13B,874,0.0115
FAM83B,873,0.0115
CLIP2,873,0.0115
RECQL5,873,0.0115
TSPEAR,873,0.0115
ATF7IP,873,0.0115
PDPR,872,0.0115
RBM12B,872,0.0115
CLCN6,872,0.0115
B4GALNT4,872,0.0115
ZNF408,872,0.0115
ATP13A1,871,0.0114
PLCB1,870,0.0114
ANKZF1,870,0.0114
GARRE1,870,0.0114
PKN1,870,0.0114
BTAF1,870,0.0114
BAZ1A,870,0.0114
UNC13A,869,0.0114
ZNF532,869,0.0114
INPP5J,869,0.0114
CSF3R,869,0.0114
ZBTB21,869,0.0114
ZNF814,869,0.0114
SUPT6H,868,0.0114
PLXNC1,868,0.0114
ADAMTS15,868,0.0114
PCDHGB2,868,0.0114
EML4,868,0.0114
SMCR8,867,0.0114
KIAA0753,867,0.0114
PCDHGB4,867,0.0114
CNTROB,867,0.0114
HKDC1,866,0.0114
AP5B1,866,0.0114
DSC3,866,0.0114
SLC9C1,866,0.0114
SMARCAL1,866,0.0114
PYGM,865,0.0114
DAGLB,865,0.0114
MCM9,865,0.0114
DIS3L,865,0.0114
TBC1D2,865,0.0114
SMC2,865,0.0114
GOLGA8H,864,0.0114
IQCE,863,0.0113
ARHGAP20,863,0.0113
WDR6,863,0.0113
EIF2AK3,863,0.0113
PIK3CG,863,0.0113
ADGRD1,863,0.0113
MROH6,863,0.0113
USP32,862,0.0113
C6orf132,862,0.0113
CTNND2,862,0.0113
MYO1G,862,0.0113
WDR97,862,0.0113
NTHL1,862,0.0113
ATP8A2,861,0.0113
RAPGEF3,861,0.0113
CDH5,861,0.0113
CTAGE1,861,0.0113
NUP133,861,0.0113
PLEKHG6,861,0.0113
MAP10,860,0.0113
EEA1,860,0.0113
FRMD4A,860,0.0113
CLSTN1,859,0.0113
EFL1,859,0.0113
ZNF521,859,0.0113
XPC,859,0.0113
ITGA2,858,0.0113
PCDHB15,857,0.0113
LUZP1,857,0.0113
SLC4A11,857,0.0113
PLEKHM1,857,0.0113
SSH1,856,0.0112
TRPA1,856,0.0112
INPP5F,856,0.0112
ITIH1,856,0.0112
DZIP3,856,0.0112
FAM171A1,856,0.0112
KCNU1,855,0.0112
ZMIZ1,855,0.0112
PLA2G4D,855,0.0112
BCORL1,855,0.0112
CPD,854,0.0112
ARMC5,854,0.0112
CNTN4,854,0.0112
FHIP1B,854,0.0112
SENP6,853,0.0112
SLC22A5,853,0.0112
CLSTN2,853,0.0112
GRIN2C,853,0.0112
ABCC5,853,0.0112
VLDLR,852,0.0112
ABCB6,852,0.0112
PTK7,852,0.0112
ARHGEF26,852,0.0112
TMF1,851,0.0112
SEZ6L,851,0.0112
TBL3,851,0.0112
CEP104,851,0.0112
NFE2L3,851,0.0112
LMF1,851,0.0112
DENND2A,850,0.0112
XYLT1,850,0.0112
PITPNM2,850,0.0112
CLSTN3,850,0.0112
DCST2,850,0.0112
IPO4,850,0.0112
SLC7A14,850,0.0112
RHBDF1,849,0.0112
PIK3R4,849,0.0112
FCRL5,849,0.0112
PCDH8,849,0.0112
CDT1,849,0.0112
DGKD,848,0.0111
PDE11A,848,0.0111
PKP2,847,0.0111
ITGAL,847,0.0111
VWCE,847,0.0111
PCDH19,847,0.0111
SMAD4,847,0.0111
CCDC66,847,0.0111
MPHOSPH9,846,0.0111
NIBAN1,846,0.0111
SPIRE2,845,0.0111
TTI1,845,0.0111
ADAM8,845,0.0111
CARMIL1,845,0.0111
POP1,844,0.0111
NFATC3,844,0.0111
GRID2,844,0.0111
GRIP1,844,0.0111
ADAMTS5,843,0.0111
APAF1,843,0.0111
POLN,843,0.0111
LEPR,842,0.0111
TRDN,842,0.0111
HGFAC,841,0.011
RBMXL3,841,0.011
TTF1,841,0.011
GARIN5B,840,0.011
MINK1,840,0.011
STK10,840,0.011
FAAP100,840,0.011
MUSK,840,0.011
CDH4,840,0.011
TP53,840,0.011
WASHC4,840,0.011
NFATC2,840,0.011
ATP2A3,839,0.011
ARHGAP11A,839,0.011
TEK,839,0.011
HIPK2,838,0.011
DRC7,838,0.011
CEP126,838,0.011
PIGN,838,0.011
MYO6,838,0.011
MAN1B1,838,0.011
TBCK,838,0.011
AASDH,837,0.011
PCSK4,837,0.011
SEC31A,837,0.011
WDR11,837,0.011
MCM2,836,0.011
PCDHGA11,836,0.011
MAN2A1,836,0.011
FIG4,836,0.011
ZBTB4,836,0.011
VARS2,836,0.011
H1-2,836,0.011
PDZD8,835,0.011
HYOU1,835,0.011
GIGYF2,835,0.011
SEMA4A,835,0.011
EPHA2,835,0.011
FAM83C,835,0.011
REV1,835,0.011
MTMR3,835,0.011
GRM1,833,0.0109
PYGB,833,0.0109
BRPF3,833,0.0109
BCAN,833,0.0109
ZNRF3,833,0.0109
ZMYM6,832,0.0109
ITGA9,832,0.0109
COQ8A,832,0.0109
XKR5,832,0.0109
NYAP1,832,0.0109
TRPM8,831,0.0109
PLCB3,831,0.0109
TOP3A,831,0.0109
LRIG3,830,0.0109
PLEKHA4,830,0.0109
ANKS3,830,0.0109
ANKS6,830,0.0109
KLHDC7A,830,0.0109
FBXW10,830,0.0109
CARD10,829,0.0109
TRMT44,829,0.0109
SLC14A2,829,0.0109
ADCY4,829,0.0109
PCDHGA9,829,0.0109
EDC4,829,0.0109
CACNB2,829,0.0109
MYT1,828,0.0109
PSD,828,0.0109
RBL2,828,0.0109
ABCB4,828,0.0109
TMC5,828,0.0109
MACC1,827,0.0109
CDHR3,827,0.0109
SIPA1L1,827,0.0109
OSMR,826,0.0109
PCDHGB5,826,0.0109
NUTM2G,826,0.0109
PCDH9,826,0.0109
GPRIN3,826,0.0109
PTK2B,826,0.0109
ESYT3,825,0.0108
TMC2,825,0.0108
CAPN12,825,0.0108
CDH26,824,0.0108
PRDM13,824,0.0108
IL6ST,823,0.0108
SCAPER,823,0.0108
ZRANB3,823,0.0108
RIMBP3,823,0.0108
KCNMA1,823,0.0108
FCHO1,823,0.0108
CHAF1A,822,0.0108
ABTB3,822,0.0108
PCDHB4,821,0.0108
COPA,821,0.0108
SMG5,820,0.0108
STRC,820,0.0108
PPP1R21,820,0.0108
PSD3,820,0.0108
SLFN13,820,0.0108
MANBA,819,0.0108
CHRD,819,0.0108
HIPK3,819,0.0108
ARHGEF1,819,0.0108
NFX1,818,0.0107
POMT2,818,0.0107
GOLGA6L22,818,0.0107
ARMCX4,817,0.0107
RNF111,817,0.0107
ARHGAP39,817,0.0107
TMC8,816,0.0107
PCDHGB7,816,0.0107
TBC1D9B,816,0.0107
USP20,816,0.0107
SEMA3G,814,0.0107
LMF2,814,0.0107
HPS6,814,0.0107
ELAPOR1,813,0.0107
DNM2,813,0.0107
HLA-B,812,0.0107
TEX2,812,0.0107
PCDH10,812,0.0107
NWD2,812,0.0107
THBS1,812,0.0107
GPLD1,812,0.0107
ARID4A,811,0.0107
EPB41L2,811,0.0107
LARS1,811,0.0107
EXOC4,811,0.0107
AFF4,811,0.0107
FSCB,811,0.0107
CNGA3,811,0.0107
CCDC185,810,0.0106
USP53,810,0.0106
DOCK11,810,0.0106
ZNF366,810,0.0106
ZNF229,810,0.0106
PRB2,810,0.0106
PUM3,810,0.0106
AKAP8,810,0.0106
PRICKLE2,810,0.0106
GPATCH1,809,0.0106
FTSJ3,809,0.0106
ATP2B4,809,0.0106
CHPF2,809,0.0106
LILRB2,809,0.0106
TTC16,809,0.0106
GRID1,809,0.0106
GANC,809,0.0106
ADCY3,809,0.0106
LRRCC1,808,0.0106
SLC5A2,808,0.0106
NLRP11,808,0.0106
ADGRE5,808,0.0106
PRRT3,808,0.0106
MTTP,808,0.0106
PROSER1,808,0.0106
FCRL3,808,0.0106
PSG1,808,0.0106
NFATC4,807,0.0106
RUBCN,807,0.0106
TGS1,807,0.0106
TDRD1,807,0.0106
WDR59,807,0.0106
PCDHB2,806,0.0106
SLCO5A1,806,0.0106
ERC1,806,0.0106
RNF43,806,0.0106
SLFN11,806,0.0106
ATP1A2,805,0.0106
BBS9,805,0.0106
RASAL3,805,0.0106
ZNF347,805,0.0106
DSC1,805,0.0106
ATMIN,805,0.0106
ITIH2,804,0.0106
BMPR2,804,0.0106
BAZ1B,804,0.0106
EGFLAM,804,0.0106
KRT6B,804,0.0106
ARID5B,804,0.0106
MFRP,804,0.0106
GOLGA6L2,804,0.0106
CCDC80,804,0.0106
ZSWIM5,803,0.0105
ADAMTS1,803,0.0105
SLC27A3,803,0.0105
VWA2,803,0.0105
PAH,802,0.0105
SIX5,802,0.0105
C3orf20,802,0.0105
SLF2,802,0.0105
AGAP1,802,0.0105
SORBS3,802,0.0105
PCDHGB6,802,0.0105
ADAMTS8,801,0.0105
SEL1L3,801,0.0105
MARS1,801,0.0105
MLIP,801,0.0105
HELQ,800,0.0105
AP3D1,800,0.0105
DDX11,800,0.0105
STON1,800,0.0105
MOV10L1,800,0.0105
HMGXB3,800,0.0105
FNDC3A,800,0.0105
KL,800,0.0105
USP10,800,0.0105
RIGI,800,0.0105
POTEI,799,0.0105
FNIP2,799,0.0105
ADGRE1,799,0.0105
NCAPG2,799,0.0105
CHRNA4,799,0.0105
EPS8L2,799,0.0105
SYNPO2L,799,0.0105
KIF20A,799,0.0105
EXO1,799,0.0105
USHBP1,798,0.0105
PIWIL2,798,0.0105
NAT10,798,0.0105
KCNH5,798,0.0105
AMOTL1,797,0.0105
CTU2,797,0.0105
LPIN2,797,0.0105
DNAAF9,797,0.0105
LRRC8E,797,0.0105
SPECC1L,797,0.0105
CLCN7,796,0.0105
TRPV1,796,0.0105
DISC1,796,0.0105
INTU,796,0.0105
CCDC39,796,0.0105
CCDC87,796,0.0105
LMNTD2,795,0.0104
PSG8,794,0.0104
TTC17,794,0.0104
MMRN2,794,0.0104
ARFGEF1,794,0.0104
ZNF226,794,0.0104
MYRF,793,0.0104
CDH19,793,0.0104
CEP112,793,0.0104
ABL2,793,0.0104
DNMT3B,792,0.0104
INTS5,792,0.0104
STK31,792,0.0104
CBFA2T3,792,0.0104
USP43,792,0.0104
SART3,792,0.0104
AMOTL2,792,0.0104
AXDND1,792,0.0104
ERMP1,791,0.0104
AIRE,791,0.0104
ITIH4,791,0.0104
INPP5E,791,0.0104
TRIM37,791,0.0104
ZC3H6,790,0.0104
IGDCC3,790,0.0104
DDHD1,790,0.0104
SRGAP3,790,0.0104
ZNF507,790,0.0104
CATSPERD,790,0.0104
NAALADL2,790,0.0104
DROSHA,789,0.0104
ZNF574,789,0.0104
ZMYM2,789,0.0104
KLHDC4,789,0.0104
LGR6,789,0.0104
ACSF3,789,0.0104
UGT2B11,789,0.0104
CHD1L,788,0.0104
ITGB6,788,0.0104
ANO9,788,0.0104
RSPH6A,788,0.0104
PTEN,788,0.0104
UBR3,787,0.0103
SEMA6D,787,0.0103
IBTK,787,0.0103
SEMA4B,787,0.0103
KCNA5,787,0.0103
MLLT6,787,0.0103
ZNF827,787,0.0103
NEXN,786,0.0103
SIGLEC11,786,0.0103
PCDH20,786,0.0103
ATXN1,786,0.0103
TBC1D31,786,0.0103
CATSPERB,786,0.0103
LMTK3,785,0.0103
ITGAV,785,0.0103
COMP,785,0.0103
SLC12A1,785,0.0103
ARMC9,784,0.0103
ANKFY1,784,0.0103
SMC5,784,0.0103
PCDHB3,784,0.0103
XRN1,784,0.0103
TRAPPC12,784,0.0103
AOX1,783,0.0103
PNKP,783,0.0103
ARHGAP35,783,0.0103
LOXL4,783,0.0103
SIDT1,782,0.0103
IRF7,782,0.0103
TBC1D16,782,0.0103
ENPEP,782,0.0103
PIGQ,781,0.0103
GOLGA6L6,780,0.0102
ST14,780,0.0102
MYORG,780,0.0102
ATP11B,779,0.0102
DCLRE1C,779,0.0102
SLC12A2,778,0.0102
ZNF268,778,0.0102
AXIN1,778,0.0102
STOX1,778,0.0102
KRT84,778,0.0102
RFX1,777,0.0102
ZMYM4,777,0.0102
SEMA3E,777,0.0102
LOXL2,776,0.0102
GMIP,776,0.0102
WDR33,776,0.0102
PIK3R6,775,0.0102
RHOT2,775,0.0102
THBS4,775,0.0102
CACNA2D3,774,0.0102
TRPV3,774,0.0102
SRCIN1,774,0.0102
FNIP1,774,0.0102
SBNO1,774,0.0102
PRSS12,773,0.0102
TDRD7,773,0.0102
UNC5C,773,0.0102
AHR,773,0.0102
GAN,773,0.0102
NUTM2F,773,0.0102
RBM6,773,0.0102
SGSM3,773,0.0102
CEP68,773,0.0102
MAP3K15,772,0.0101
MYO1D,772,0.0101
MAMDC4,772,0.0101
PCDHGA10,772,0.0101
RBM44,772,0.0101
NELL1,772,0.0101
PSG7,772,0.0101
DHX29,771,0.0101
FAM186B,771,0.0101
PYGL,771,0.0101
ATXN2L,771,0.0101
TUT1,771,0.0101
KCNH8,771,0.0101
UBE2O,771,0.0101
LGR5,771,0.0101
AXL,771,0.0101
ERAP2,770,0.0101
EXTL3,770,0.0101
TGFBR2,770,0.0101
CDH13,770,0.0101
ZNF780B,770,0.0101
DCLRE1A,770,0.0101
TLR9,770,0.0101
MAPK15,770,0.0101
ZNF616,770,0.0101
FBLN2,770,0.0101
CACNA1C,769,0.0101
SEC24C,769,0.0101
AOC2,768,0.0101
SPATA31A6,768,0.0101
IQCH,768,0.0101
ADAMTS4,768,0.0101
SEZ6,768,0.0101
ZNF512B,768,0.0101
MZF1,768,0.0101
OTUD4,767,0.0101
NCKAP1L,767,0.0101
ZNF700,766,0.0101
ATOSA,766,0.0101
ZBTB38,766,0.0101
TLR3,766,0.0101
PROM2,765,0.01
HIPK1,765,0.01
LMNB2,765,0.01
ARID4B,765,0.01
ANPEP,765,0.01
KLHL40,765,0.01
TYRP1,765,0.01
CHAT,764,0.01
NEFM,764,0.01
EFHB,764,0.01
PGGHG,764,0.01
PERM1,764,0.01
RBL1,764,0.01
SUFU,764,0.01
ITIH3,764,0.01
FAM184A,763,0.01
SIPA1,763,0.01
PALD1,763,0.01
SMAD6,763,0.01
UBE4B,763,0.01
ZNF276,763,0.01
FBXW5,762,0.01
TNFAIP3,762,0.01
ELMO3,762,0.01
HCN1,762,0.01
FOXN1,761,0.01
DDIAS,761,0.01
ZSCAN20,761,0.01
FAM47C,761,0.01
ZHX2,761,0.01
FGFR4,761,0.01
AQR,760,0.01
EPS8L1,760,0.01
ZNF443,760,0.01
NAGLU,759,0.01
ITGA3,759,0.01
DENND2C,759,0.01
FBXO10,759,0.01
PRF1,759,0.01
GTSE1,758,0.01
RIN1,758,0.01
P3H2,758,0.01
FLT3,758,0.01
PCDHGC5,758,0.01
EPHA3,758,0.01
HPS1,757,0.0099
ATP2B2,757,0.0099
AKAP1,757,0.0099
NEDD4L,757,0.0099
KEL,757,0.0099
ZNF28,757,0.0099
VWA7,757,0.0099
ATP4A,757,0.0099
PRAMEF2,757,0.0099
SLCO4A1,756,0.0099
PSD2,756,0.0099
E4F1,756,0.0099
MYRIP,756,0.0099
THSD1,756,0.0099
VWA5A,756,0.0099
CNTN1,756,0.0099
SPATA31A3,756,0.0099
RBBP8,755,0.0099
FAM13A,755,0.0099
EMILIN3,755,0.0099
TAF4,755,0.0099
PTPRN,755,0.0099
PRICKLE1,755,0.0099
MFSD12,755,0.0099
ZNF836,754,0.0099
RBM15,754,0.0099
MCM7,754,0.0099
MMP9,754,0.0099
LRGUK,754,0.0099
MPO,754,0.0099
IGFALS,754,0.0099
VILL,754,0.0099
PCDHGC3,753,0.0099
LCA5,752,0.0099
PGR,752,0.0099
SLC7A2,752,0.0099
IL12RB1,752,0.0099
BICC1,752,0.0099
SLC29A4,751,0.0099
PARP1,751,0.0099
STOX2,751,0.0099
ZNF761,750,0.0099
IRF2BPL,750,0.0099
FAM120B,750,0.0099
VASN,750,0.0099
MAP3K5,750,0.0099
ACAD10,750,0.0099
USP6NL,750,0.0099
NIBAN2,750,0.0099
LPP,749,0.0098
HCFC1,749,0.0098
PTPN3,749,0.0098
POMGNT1,749,0.0098
TOP2A,748,0.0098
SPAST,748,0.0098
SLC9A4,747,0.0098
ZNF611,747,0.0098
PHLDB3,747,0.0098
USP38,747,0.0098
SLITRK3,747,0.0098
LRRC37A2,747,0.0098
DLGAP4,747,0.0098
MGRN1,747,0.0098
IFT88,747,0.0098
AKAP3,747,0.0098
SEC24B,747,0.0098
SLC2A10,747,0.0098
SELP,747,0.0098
SLC18A1,747,0.0098
EXOC3L4,747,0.0098
TYR,747,0.0098
DDX51,746,0.0098
DSTYK,746,0.0098
CLCA4,746,0.0098
ITGB3,746,0.0098
ZNF451,745,0.0098
CHAMP1,745,0.0098
TTLL10,745,0.0098
EYA4,744,0.0098
MMEL1,744,0.0098
PCDHAC2,744,0.0098
SLITRK6,744,0.0098
GCFC2,744,0.0098
RTL9,743,0.0098
RAB3GAP1,743,0.0098
PTGFRN,743,0.0098
ZSWIM6,743,0.0098
SARDH,743,0.0098
LARS2,743,0.0098
POLR3B,742,0.0097
CEP89,742,0.0097
ZHX3,742,0.0097
GALC,742,0.0097
MELTF,742,0.0097
RGSL1,742,0.0097
SLC12A8,742,0.0097
CLCA2,742,0.0097
EPHB2,742,0.0097
HOOK2,741,0.0097
SEMA4D,741,0.0097
CNTN3,741,0.0097
IGLV3-1,741,0.0097
PCCA,741,0.0097
BCAM,741,0.0097
SIN3A,741,0.0097
ADAM15,741,0.0097
ADAM33,741,0.0097
TCTN2,741,0.0097
SLC39A4,741,0.0097
CCDC178,740,0.0097
ZMIZ2,740,0.0097
CD93,740,0.0097
PSG6,740,0.0097
MMS19,740,0.0097
